"date","armed","age","gender","race","city","state","signs_of_mental_illness","body_camera","percent_completed_hs","poverty_rate"
"2015-02-16","toy weapon",24,"M","W","Provo","UT",True,False,"90.5","28.8"
"2015-03-05","gun",36,"M","W","Roosevelt","UT",True,True,"88.7","13.5"
"2017-02-21","gun",38,"M","H","Roy","UT",False,True,"90.7","12.1"
"2015-08-01","shovel",42,"M","W","Salt Lake City","UT",False,True,"87.4","20.3"
"2015-09-23","knife",48,"M","O","Salt Lake City","UT",False,False,"87.4","20.3"
"2016-01-17","gun",31,"M","W","Salt Lake City","UT",False,True,"87.4","20.3"
"2017-05-30","gun",18,"M","H","Salt Lake City","UT",False,False,"87.4","20.3"
"2015-08-28","gun",28,"M","W","Spanish Fork","UT",True,True,"91.1","7.1"
"2016-04-30","knife",33,"M","W","Spanish Fork","UT",False,False,"91.1","7.1"
"2015-08-01","gun",49,"M","W","Syracuse","UT",False,True,"97.5","3"
"2015-08-26","gun",27,"M","W","West Jordan","UT",True,False,"90.7","9.1"
"2016-02-11","undetermined",40,"M","W","West Jordan","UT",False,False,"90.7","9.1"
"2016-03-21","knife",76,"M","W","Burlington","VT",True,True,"89","24.8"
"2015-12-22","gun",56,"M","W","Burlington","VT",False,True,"89","24.8"
"2016-09-16","unarmed",29,"M","N","Winooski","VT",False,True,"85","26.1"
"2017-06-14","gun",66,"M","W","Alexandria","VA",False,False,"91.5","8.3"
"2015-05-19","unarmed",54,"M","H","Arlington","VA",False,False,"93.5","9"
"2017-05-17","vehicle",28,"M","W","Arlington","VA",False,False,"93.5","9"
"2015-01-14","gun",34,"M","B","Chesapeake","VA",True,False,"91.1","9.7"
"2016-04-26","gun",26,"M","B","Chesapeake","VA",True,True,"91.1","9.7"
"2015-12-19","gun",24,"M","B","Concord","VA",False,False,"71.3","1.9"
"2017-07-17","gun",43,"M",NULL,"Culpeper","VA",False,False,"82.1","13.6"
"2015-04-29","gun",53,"M","B","Emporia","VA",True,False,"74.7","34.9"
"2016-08-15","metal pole",29,"M","H","Falls Church","VA",True,False,"97.7","2.7"
"2016-03-22","vehicle",33,"M","W","Fredericksburg","VA",False,True,"91","16.5"
"2016-03-26","gun",36,"M","W","Grundy","VA",True,False,"81.3","12.9"
"2015-09-20","gun",23,"M","W","Harrisonburg","VA",False,True,"84.1","32.5"
"2017-01-16","gun and knife",32,"M","A","Herndon","VA",False,False,"84.3","7.8"
"2016-03-20","knife",61,"M","W","Hopewell","VA",True,True,"80.9","19"
"2015-08-22","knife",64,"M","W","King George","VA",False,False,"90.3","5.6"
"2015-04-07","gun",23,"M","B","Newport News","VA",False,False,"89","15.7"
"2017-04-29","gun",35,"M","B","Newport News","VA",False,False,"89","15.7"
"2016-03-19","toy weapon",25,"F","B","Norfolk","VA",False,False,"87","21"
"2016-11-03","gun",25,"M","B","Norfolk","VA",False,True,"87","21"
"2016-12-01","gun",58,"M","W","Norfolk","VA",True,False,"87","21"
"2016-02-06","knife",43,"M","B","Norfolk","VA",True,True,"87","21"
"2016-04-23","gun",30,"M","W","Norfolk","VA",True,False,"87","21"
"2017-02-07","gun",NULL,"M",NULL,"Norfolk","VA",False,False,"87","21"
"2017-07-17","gun",25,"F",NULL,"Norfolk","VA",False,False,"87","21"
"2017-12-01","knife",26,"M","W","Pearisburg","VA",True,False,"86.9","7.8"
"2015-04-22","unarmed",18,"M","B","Portsmouth","VA",False,False,"83.6","18.2"
"2015-03-24","gun",29,"M","B","Portsmouth","VA",True,False,"83.6","18.2"
"2015-05-05","gun",46,"M","W","Pulaski","VA",True,False,"80.4","21.1"
"2017-05-14","gun",48,"M","W","Pulaski","VA",True,False,"80.4","21.1"
"2015-05-08","gun",20,"M","B","Richmond","VA",False,False,"83.2","25.5"
"2016-03-31","gun",34,"M","B","Richmond","VA",False,False,"83.2","25.5"
"2017-05-15","gun",29,"M","B","Richmond","VA",False,False,"83.2","25.5"
"2017-07-25","ax",23,"M","W","Richmond","VA",True,False,"83.2","25.5"
"2016-02-26","toy weapon",18,"M","B","Roanoke","VA",True,False,"84.4","21.2"
"2015-12-28","toy weapon",28,"M","W","Suffolk","VA",False,True,"87.5","11.5"
"2015-05-09","unarmed",28,"F","B","Virginia Beach","VA",False,False,"93.3","8.3"
"2015-05-09","gun",35,"M","B","Virginia Beach","VA",False,False,"93.3","8.3"
"2015-03-04","knife",38,"M","W","Winchester","VA",False,True,"84.2","16"
"2016-09-09","unknown weapon",64,"M","W","Auburn","WA",True,False,"87.6","15.9"
"2017-10-06","undetermined",NULL,"M",NULL,"Auburn","WA",False,False,"87.6","15.9"
"2017-09-07","gun",34,"M",NULL,"Bainbridge Island","WA",False,False,"98.4","5.4"
"2017-12-03","knife",28,"M","H","Bellingham","WA",False,True,"92.7","23"
"2016-04-05","gun",39,"M","W","Burien","WA",False,False,"83.3","18.2"
"2017-06-14","pen",20,"M","A","Burien","WA",False,False,"83.3","18.2"
"2016-01-13","gun",60,"M","W","Cle Elum","WA",True,False,"90.6","21.8"
"2017-01-28","gun",17,"M","B","Des Moines","WA",False,False,"85.3","13.7"
"2017-03-23","machete",NULL,"M","B","Des Moines","WA",True,False,"85.3","13.7"
"2016-03-09","undetermined",25,"M","W","East Wenatchee","WA",False,False,"81.4","16.9"
"2016-12-17","gun",44,"M","N","Everett","WA",False,False,"88.1","17.6"
"2016-08-10","knife",21,"M","H","Federal Way","WA",True,False,"89.9","15.4"
"2017-03-14","vehicle",36,"M","W","Fife","WA",False,False,"88.8","14.8"
"2016-08-30","chain saw",36,"M",NULL,"Graham","WA",True,False,"94.5","5.1"
"2015-08-21","gun",57,"M","W","Grapeview","WA",True,False,"90.1","25.5"
"2016-10-01","chain saw",37,"M","W","Kelso","WA",True,False,"83","30.6"
"2016-08-17","piece of wood",27,"M","B","Kelso","WA",False,False,"83","30.6"
"2015-04-05","toy weapon",36,"M","W","Kennewick","WA",True,False,"86.5","18.1"
"2016-10-13","gun",38,"M","W","Kent","WA",False,False,"85.4","15.5"
"2017-06-24","vehicle",20,"M","B","Kent","WA",False,False,"85.4","15.5"
"2015-10-15","gun",35,"M","W","Kirkland","WA",False,False,"96.3","6.3"
"2017-08-07","knife",22,"M",NULL,"Lacey","WA",True,False,"93.6","9.9"
"2016-07-05","gun",29,"M","W","Lake Stevens","WA",True,False,"90.7","9"
"2017-09-02","knife",33,"M","H","Lake Stevens","WA",True,False,"90.7","9"
"2015-04-21","unarmed",37,"M","N","Lakewood","WA",True,False,"88.1","20.7"
"2016-02-20","gun",41,"M","B","Lakewood","WA",False,False,"88.1","20.7"
"2017-01-30","knife",36,"M","W","Lynnwood","WA",True,False,"88.3","16"
"2016-05-01","vehicle",29,"M","W","Olympia","WA",False,False,"93.3","17.7"
"2015-10-02","unarmed",35,"M","H","Pasco","WA",True,False,"71.9","18.8"
"2017-04-07","gun",46,"M",NULL,"Richland","WA",False,False,"95.4","10.6"
"2016-12-18","gun",37,"M","W","Ridgefield","WA",False,False,"96.5","7.9"
"2015-07-17","knife",27,"M","W","Seattle","WA",False,False,"93.4","13.5"
"2016-02-21","undetermined",46,"M","B","Seattle","WA",False,False,"93.4","13.5"
"2015-06-12","gun",35,"M","W","Seattle","WA",False,False,"93.4","13.5"
"2016-11-10","knife",44,"M","A","Seattle","WA",False,False,"93.4","13.5"
"2017-06-18","knife",30,"F","B","Seattle","WA",True,False,"93.4","13.5"
"2017-04-20","gun",19,"M","B","Seattle","WA",False,False,"93.4","13.5"
"2015-02-01","gun",53,"M","A","Shelton","WA",True,False,"80.1","28.6"
"2015-05-26","gun",62,"M","W","Snohomish","WA",True,False,"92.2","12.7"
"2017-04-14","gun",35,"M","W","Spanaway","WA",False,False,"87.7","12.8"
"2015-08-08","gun",46,"M","W","Spokane","WA",False,False,"91.6","19.9"
"2016-04-28","knife",45,"M","W","Spokane","WA",True,True,"91.6","19.9"
"2017-01-15","knife",33,"M","W","Spokane","WA",False,True,"91.6","19.9"
"2017-03-07","gun",53,"M",NULL,"Spokane","WA",False,True,"91.6","19.9"
"2015-03-19","unarmed",20,"M","W","Sumas","WA",True,False,"80.5","8"
"2015-10-05","gun",47,"M","W","Tacoma","WA",False,False,"87.6","18"
"2015-05-08","gun",40,"M","W","Tacoma","WA",False,False,"87.6","18"
"2016-01-28","vehicle",32,"F","N","Tacoma","WA",False,False,"87.6","18"
"2016-01-12","gun",38,"M","B","Tacoma","WA",False,False,"87.6","18"
"2016-11-08","gun",59,"M","W","Tukwila","WA",True,False,"82.7","23.7"
"2016-03-13","hammer",38,"F","W","Vancouver","WA",False,False,"89.7","14.8"
"2016-06-13","undetermined",43,"M","W","Vancouver","WA",False,False,"89.7","14.8"
"2017-06-06","gun",50,"M",NULL,"Vancouver","WA",False,False,"89.7","14.8"
"2017-10-02","knife",25,"M","W","Vancouver","WA",False,False,"89.7","14.8"
"2016-07-31","undetermined",38,"M","H","Wapato","WA",False,False,"44.4","36.6"
"2017-07-27","knife",31,"M",NULL,"Wenatchee","WA",False,False,"81.4","14"
"2015-07-06","gun",58,"M","W","Woodland","WA",True,False,"82","19.4"
"2016-10-06","gun",50,"M","H","Yakima","WA",False,True,"73.3","23"
"2015-09-30","gun",28,"M","B","Beckley","WV",False,False,"86.1","21.8"
"2015-01-09","guns and explosives",33,"M","B","Bluefield","WV",False,False,"85.6","23.4"
"2017-04-18","vehicle",32,"M","W","Brandywine","WV",False,False,"60.9","23.5"
"2016-07-22","gun",50,"M","W","Buckhannon","WV",False,False,"86.7","28.2"
"2016-05-11","gun",56,"M","W","Clendenin","WV",False,False,"82.2","12.6"
"2016-01-15","gun",26,"M","W","Elkins","WV",False,False,"88.8","19.4"
"2016-11-12","vehicle",39,"M","W","Fairmont","WV",False,False,"88.1","24.9"
"2015-03-14","knife",53,"M","W","Follansbee","WV",False,False,"87.6","18"
"2015-03-27","gun",42,"M","W","Fort Ashby","WV",False,False,"95","15.7"
"2017-03-02","gun",38,"M","W","Grafton","WV",False,False,"84.8","20.1"
"2016-01-10","gun",28,"M","W","Hometown","WV",False,False,"86.1","14.9"
"2015-02-07","crossbow",59,"M",NULL,"Meadow Bridge","WV",True,False,"70.4","26.1"
"2016-10-09","toy weapon",69,"M","W","Montcalm","WV",True,True,"71.8","48.5"
"2015-05-06","vehicle",45,"F","W","Morgantown","WV",False,False,"93.7","34.1"
"2015-05-11","gun",48,"M","W","Morgantown","WV",False,False,"93.7","34.1"
"2016-08-27","gun",82,"M","W","Morgantown","WV",False,True,"93.7","34.1"
"2015-12-14","gun",33,"M","W","Mount Hope","WV",False,False,"88.1","42.3"
"2015-01-08","gun",52,"M",NULL,"Nitro","WV",False,False,"90.6","12.9"
"2017-07-01","knife",25,"M","W","Princeton","WV",False,False,"76.6","31.6"
"2017-02-22","knife",26,"M","W","Princeton","WV",True,False,"76.6","31.6"
"2016-06-09","gun",65,"M",NULL,"Spencer","WV",True,False,"75.1","30.8"
"2016-06-05","gun",NULL,"M","B","Weirton","WV",True,False,"89.8","17.2"
"2016-04-23","gun",18,"M","W","Antigo","WI",False,False,"88.1","22.1"
"2017-05-21","gun",33,"M","B","Appleton","WI",False,False,"92.3","11.9"
"2016-05-08","gun",59,"M","W","Beaver Dam","WI",True,False,"88.2","12.7"
"2016-03-04","Taser",69,"M","W","Eau Claire","WI",False,False,"94.1","18.7"
"2017-01-28","toy weapon",48,"M","W","Eau Claire","WI",True,False,"94.1","18.7"
"2017-08-04","knife",25,"M","W","Eau Claire","WI",False,False,"94.1","18.7"
"2017-07-23","gun",59,"M","W","Eau Claire","WI",True,False,"94.1","18.7"
"2015-03-24","gun",38,"M","W","Fond du Lac","WI",False,False,"91.1","13.4"
"2015-02-24","knife",30,"M","W","Green Bay","WI",True,False,"86.6","18.2"
"2015-05-08","knife",51,"M","W","Greenfield","WI",True,False,"91.4","9.8"
"2015-03-14","gun",26,"M","W","Kenosha","WI",False,False,"88.6","19.5"
"2015-06-03","unarmed",19,"M","B","Madison","WI",False,False,"94.8","19"
"2016-06-29","pitchfork",41,"M","W","Madison","WI",True,False,"94.8","19"
"2017-01-25","gun",50,"M","W","Millston","WI",True,True,"82","14.7"
"2015-05-03","knife",45,"M","B","Milwaukee","WI",True,False,"82.1","28.7"
"2016-08-13","gun",23,"M","B","Milwaukee","WI",False,True,"82.1","28.7"
"2016-07-23","knife",49,"M","B","Milwaukee","WI",False,False,"82.1","28.7"
"2016-05-05","gun",38,"M","B","Milwaukee","WI",False,True,"82.1","28.7"
"2017-11-06","undetermined",19,"M","B","Milwaukee","WI",False,False,"82.1","28.7"
"2017-03-16","gun",32,"M","B","Milwaukee","WI",False,False,"82.1","28.7"
"2017-11-07","gun",34,"M","W","Milwaukee","WI",True,False,"82.1","28.7"
"2015-07-22","gun",25,"M","H","Monroe","WI",False,False,"90.5","15.2"
"2015-05-12","gun",60,"M","W","Neenah","WI",False,False,"94","10.8"
"2016-08-19","toy weapon",31,"M","W","New London","WI",True,True,"88.6","16"
"2017-07-31","vehicle",28,"M","B","Oshkosh","WI",False,True,"89.3","17.9"
"2016-06-15","gun",38,"M","W","Pembine","WI",True,False,"100","18.6"
"2016-07-26","gun",50,"M","W","Pine River","WI",False,False,"89.6","27.2"
"2017-02-03","unknown weapon",33,"M","W","Rib Mountain","WI",True,False,"96.8","3.4"
"2016-07-17","gun",39,"M","W","Sheboygan","WI",False,False,"87.7","14.2"
"2017-06-18","gun",64,"M","W","Waukesha","WI",True,False,"92.7","11.3"
"2016-04-30","knife",42,"M","W","Wausau","WI",False,False,"89.1","16.6"
"2015-07-16","sword",29,"M","H","Wauwatosa","WI",True,False,"96.6","6.4"
"2016-06-23","gun",25,"M","B","Wauwatosa","WI",False,True,"96.6","6.4"
"2017-05-13","gun",37,"M","W","West Allis","WI",False,False,"90","14.3"
"2015-12-07","gun",27,"M","W","Casper","WY",False,False,"91.8","10.5"
"2016-06-21","gun",50,"M","W","Casper","WY",True,False,"91.8","10.5"
"2015-07-16","gun",23,"M","N","Cheyenne","WY",False,False,"93.4","11.2"
"2015-07-23","toy weapon",47,"M","W","Douglas","WY",False,False,"91.2","9.2"
"2016-06-30","undetermined",44,"M","H","Douglas","WY",False,False,"91.2","9.2"
"2015-05-20","knife",39,"F","W","Gillette","WY",False,False,"90.4","9"
"2015-06-12","knife",48,"M","W","Laramie","WY",True,False,"96.7","30"
"2015-12-30","undetermined",39,"M",NULL,"Rawlins","WY",False,False,"88.3","15.7"
